id_orden;linea_orden;fecha_orden;id_cliente;id_vendedor;id_producto;cantidad
4614;5;2/05/2004;379;75;8242;3
4614;6;2/05/2004;379;11;2082;1
4615;1;17/05/2004;19807;41;4669;2
4615;2;17/05/2004;19807;57;6185;1
4615;3;17/05/2004;19807;98;1130;1
4615;4;17/05/2004;19807;21;2645;1
4615;5;17/05/2004;19807;45;138;1
4615;6;17/05/2004;19807;50;1835;1
4615;7;17/05/2004;19807;70;484;1
4615;8;17/05/2004;19807;50;6912;3
4615;9;17/05/2004;19807;99;2674;1
4616;1;11/05/2004;17026;30;1941;1
4616;2;11/05/2004;17026;85;8114;2
4616;3;11/05/2004;17026;48;2302;2
4616;4;11/05/2004;17026;5;3925;3
4616;5;11/05/2004;17026;52;3175;3
4616;6;11/05/2004;17026;48;3182;3
4616;7;11/05/2004;17026;64;729;2
4616;8;11/05/2004;17026;63;1532;2
4616;9;11/05/2004;17026;93;5078;1
4617;1;12/05/2004;13824;32;7900;3
4617;2;12/05/2004;13824;85;3332;1
4617;3;12/05/2004;13824;39;9301;2
4617;4;12/05/2004;13824;23;9086;1
4618;1;21/05/2004;2052;49;5048;2
4618;2;21/05/2004;2052;73;8036;3
4618;3;21/05/2004;2052;15;4676;1
4618;4;21/05/2004;2052;41;7565;3
4618;5;21/05/2004;2052;60;570;3
4619;1;7/05/2004;4202;99;3770;2
4619;2;7/05/2004;4202;42;4157;2
4619;3;7/05/2004;4202;45;9484;1
4619;4;7/05/2004;4202;75;4964;1
4619;5;7/05/2004;4202;24;2629;2
4619;6;7/05/2004;4202;8;9401;1
4619;7;7/05/2004;4202;16;6142;2
4620;1;9/05/2004;17676;94;3836;3
4620;2;9/05/2004;17676;51;6760;3
4620;3;9/05/2004;17676;10;9722;2
4620;4;9/05/2004;17676;27;6367;1
4620;5;9/05/2004;17676;26;2617;3
4620;6;9/05/2004;17676;72;2392;2
4620;7;9/05/2004;17676;53;5779;2
4620;8;9/05/2004;17676;64;9616;3
4621;1;7/05/2004;18198;28;1914;2
4621;2;7/05/2004;18198;14;1300;1
4621;3;7/05/2004;18198;86;6333;3
4621;4;7/05/2004;18198;69;7196;3
4621;5;7/05/2004;18198;60;6279;3
4621;6;7/05/2004;18198;56;6861;1
4621;7;7/05/2004;18198;58;6181;2
4622;1;27/05/2004;11804;40;6193;1
4622;2;27/05/2004;11804;46;3525;3
4622;3;27/05/2004;11804;79;4842;3
4622;4;27/05/2004;11804;44;4746;2
4622;5;27/05/2004;11804;91;9238;3
4623;1;12/05/2004;2454;52;5846;2
4623;2;12/05/2004;2454;43;6784;1
4623;3;12/05/2004;2454;49;2594;2
4623;4;12/05/2004;2454;90;1251;3
4623;5;12/05/2004;2454;92;1649;3
4624;1;28/05/2004;15658;64;3731;3
4624;2;28/05/2004;15658;1;2602;3
4624;3;28/05/2004;15658;56;233;2
4624;4;28/05/2004;15658;50;8508;2
4624;5;28/05/2004;15658;37;5430;1
4624;6;28/05/2004;15658;82;9532;2
4624;7;28/05/2004;15658;85;71;1
4625;1;19/05/2004;7848;96;9077;2
4625;2;19/05/2004;7848;76;3916;1
4626;1;29/05/2004;10333;61;3277;3
4627;1;28/05/2004;10014;59;4680;3
4627;2;28/05/2004;10014;4;2449;2
4627;3;28/05/2004;10014;32;5868;1
4628;1;31/05/2004;2594;67;5964;2
4628;2;31/05/2004;2594;4;2605;1
4628;3;31/05/2004;2594;44;8203;1
4628;4;31/05/2004;2594;13;3595;3
4628;5;31/05/2004;2594;42;6499;3
4628;6;31/05/2004;2594;100;8950;2
4628;7;31/05/2004;2594;18;2677;3
4628;8;31/05/2004;2594;37;6782;2
4628;9;31/05/2004;2594;72;9023;2
4629;1;3/05/2004;12326;44;5905;1
4629;2;3/05/2004;12326;99;554;1
4629;3;3/05/2004;12326;2;1505;1
4629;4;3/05/2004;12326;92;3070;2
4629;5;3/05/2004;12326;24;58;3
4629;6;3/05/2004;12326;72;9991;1
4630;1;3/05/2004;16386;44;5472;1
4630;2;3/05/2004;16386;8;1995;2
4630;3;3/05/2004;16386;24;6138;2
4630;4;3/05/2004;16386;32;3915;1
4630;5;3/05/2004;16386;73;626;1
4631;1;27/05/2004;3174;64;7228;2
4631;2;27/05/2004;3174;98;7146;3
4631;3;27/05/2004;3174;99;6778;3
4631;4;27/05/2004;3174;31;8321;3
4631;5;27/05/2004;3174;79;4363;3
4631;6;27/05/2004;3174;85;8880;2
4632;1;4/05/2004;19538;15;4253;3
4632;2;4/05/2004;19538;2;5185;2
4632;3;4/05/2004;19538;92;2439;1
4632;4;4/05/2004;19538;98;920;2
4632;5;4/05/2004;19538;64;4240;1
4633;1;29/05/2004;5470;74;9331;1
4633;2;29/05/2004;5470;38;3396;2
4633;3;29/05/2004;5470;40;8141;1
4633;4;29/05/2004;5470;58;5126;2
4633;5;29/05/2004;5470;54;20;3
4633;6;29/05/2004;5470;37;4840;3
4633;7;29/05/2004;5470;23;3841;2
4633;8;29/05/2004;5470;45;8668;2
4634;1;3/05/2004;5841;25;9168;3
4634;2;3/05/2004;5841;96;7250;1
4634;3;3/05/2004;5841;88;3197;1
4634;4;3/05/2004;5841;85;1633;1
4634;5;3/05/2004;5841;17;4225;2
4634;6;3/05/2004;5841;65;878;2
4635;1;16/05/2004;8546;57;4446;2
4635;2;16/05/2004;8546;45;9727;2
4635;3;16/05/2004;8546;55;4644;2
4636;1;11/05/2004;16970;55;4872;1
4636;2;11/05/2004;16970;78;4951;3
4637;1;23/05/2004;8236;95;4206;3
4637;2;23/05/2004;8236;82;5860;2
4637;3;23/05/2004;8236;59;1802;1
4637;4;23/05/2004;8236;33;604;1
4638;1;12/05/2004;11457;72;8994;1
4638;2;12/05/2004;11457;3;8825;3
4638;3;12/05/2004;11457;30;5862;2
4638;4;12/05/2004;11457;41;3287;3
4639;1;7/05/2004;7468;88;4925;2
4639;2;7/05/2004;7468;49;6101;1
4639;3;7/05/2004;7468;2;323;1
4639;4;7/05/2004;7468;65;6415;2
4639;5;7/05/2004;7468;81;1535;1
4639;6;7/05/2004;7468;47;367;2
4639;7;7/05/2004;7468;3;2357;1
4640;1;19/05/2004;11991;22;9664;2
4640;2;19/05/2004;11991;75;4364;3
4640;3;19/05/2004;11991;47;4413;1
4641;1;7/05/2004;15397;62;1433;1
4641;2;7/05/2004;15397;77;736;2
4641;3;7/05/2004;15397;27;6909;3
4641;4;7/05/2004;15397;44;8402;3
4642;1;29/05/2004;9632;78;7090;1
4643;1;13/05/2004;18893;53;5442;3
4643;2;13/05/2004;18893;65;2908;2
4643;3;13/05/2004;18893;45;5486;3
4643;4;13/05/2004;18893;37;3594;3
4643;5;13/05/2004;18893;45;7496;2
4643;6;13/05/2004;18893;32;7597;3
4643;7;13/05/2004;18893;6;9462;3
4643;8;13/05/2004;18893;3;7649;1
4643;9;13/05/2004;18893;53;5386;2
4644;1;22/05/2004;7575;87;8603;2
4644;2;22/05/2004;7575;89;6681;2
4644;3;22/05/2004;7575;70;5674;1
4644;4;22/05/2004;7575;57;5138;3
4644;5;22/05/2004;7575;98;547;1
4644;6;22/05/2004;7575;44;8563;2
4645;1;18/05/2004;8097;3;3947;3
4645;2;18/05/2004;8097;41;4829;1
4645;3;18/05/2004;8097;35;5166;2
4645;4;18/05/2004;8097;46;572;1
4645;5;18/05/2004;8097;90;4488;2
4645;6;18/05/2004;8097;82;7372;1
4645;7;18/05/2004;8097;25;9745;3
4645;8;18/05/2004;8097;21;7612;3
4645;9;18/05/2004;8097;68;2708;2
4646;1;13/05/2004;16762;97;7150;2
4646;2;13/05/2004;16762;70;9757;2
4646;3;13/05/2004;16762;59;8898;2
4646;4;13/05/2004;16762;30;9760;3
4646;5;13/05/2004;16762;42;4718;2
4646;6;13/05/2004;16762;40;7843;3
4646;7;13/05/2004;16762;55;5250;1
4646;8;13/05/2004;16762;66;3836;2
4646;9;13/05/2004;16762;20;5822;3
4647;1;6/05/2004;6388;43;2354;3
4647;2;6/05/2004;6388;15;9871;2
4648;1;6/05/2004;7818;41;3086;1
4648;2;6/05/2004;7818;57;2090;1
4648;3;6/05/2004;7818;97;6303;1
4648;4;6/05/2004;7818;96;8283;2
4648;5;6/05/2004;7818;3;610;1
4648;6;6/05/2004;7818;97;9769;3
4649;1;8/05/2004;10037;6;840;3
4649;2;8/05/2004;10037;93;4705;1
4649;3;8/05/2004;10037;41;475;2
4649;4;8/05/2004;10037;59;4142;1
4649;5;8/05/2004;10037;87;2006;2
4649;6;8/05/2004;10037;28;7890;2
4650;1;25/05/2004;2663;55;1922;1
4651;1;12/05/2004;16449;91;4287;2
4651;2;12/05/2004;16449;8;5131;2
4652;1;8/05/2004;15352;34;4058;3
4652;2;8/05/2004;15352;55;1277;3
4652;3;8/05/2004;15352;48;2533;1
4652;4;8/05/2004;15352;88;3312;3
4653;1;15/05/2004;10634;19;9071;3
4653;2;15/05/2004;10634;26;3802;3
4653;3;15/05/2004;10634;43;9612;2
4654;1;7/05/2004;6921;47;5591;3
4654;2;7/05/2004;6921;92;9517;1
4654;3;7/05/2004;6921;45;2290;1
4654;4;7/05/2004;6921;91;8397;1
4654;5;7/05/2004;6921;84;6049;1
4655;1;4/05/2004;14651;11;9078;2
4655;2;4/05/2004;14651;24;482;2
4655;3;4/05/2004;14651;98;9844;1
4655;4;4/05/2004;14651;64;6128;3
4656;1;31/05/2004;19858;41;5653;1
4656;2;31/05/2004;19858;64;2845;3
4656;3;31/05/2004;19858;53;5774;3
4656;4;31/05/2004;19858;36;7834;2
4656;5;31/05/2004;19858;53;9156;1
4656;6;31/05/2004;19858;51;7344;3
4656;7;31/05/2004;19858;21;1486;2
4656;8;31/05/2004;19858;22;6;1
4656;9;31/05/2004;19858;4;718;1
4657;1;21/05/2004;19590;64;3453;2
4657;2;21/05/2004;19590;73;8219;3
4657;3;21/05/2004;19590;52;4507;3
4657;4;21/05/2004;19590;51;9509;1
4657;5;21/05/2004;19590;48;7376;2
4657;6;21/05/2004;19590;23;3232;1
4657;7;21/05/2004;19590;5;4761;3
4658;1;27/05/2004;5189;36;2717;1
4658;2;27/05/2004;5189;51;5362;2
4658;3;27/05/2004;5189;20;5032;2
4658;4;27/05/2004;5189;82;6964;2
4658;5;27/05/2004;5189;22;6589;2
4658;6;27/05/2004;5189;16;5545;1
4658;7;27/05/2004;5189;73;587;3
4658;8;27/05/2004;5189;12;7929;3
4659;1;27/05/2004;4871;36;5326;2
4659;2;27/05/2004;4871;81;3247;3
4659;3;27/05/2004;4871;56;4392;3
4659;4;27/05/2004;4871;61;7562;1
4659;5;27/05/2004;4871;95;602;1
4659;6;27/05/2004;4871;25;856;1
4659;7;27/05/2004;4871;15;3497;2
4659;8;27/05/2004;4871;93;7521;3
4660;1;5/05/2004;8968;93;8019;3
4660;2;5/05/2004;8968;23;511;3
4660;3;5/05/2004;8968;85;8820;3
4660;4;5/05/2004;8968;13;7410;3
4660;5;5/05/2004;8968;94;875;2
4660;6;5/05/2004;8968;57;5482;2
4660;7;5/05/2004;8968;87;8378;3
4660;8;5/05/2004;8968;99;4757;1
4661;1;21/05/2004;4636;57;4175;3
4661;2;21/05/2004;4636;17;655;3
4661;3;21/05/2004;4636;74;2889;3
4661;4;21/05/2004;4636;1;6201;2
4661;5;21/05/2004;4636;85;2659;1
4661;6;21/05/2004;4636;3;2648;1
4661;7;21/05/2004;4636;91;302;1
4662;1;29/05/2004;18243;75;6518;1
4662;2;29/05/2004;18243;39;897;1
4662;3;29/05/2004;18243;44;8673;3
4662;4;29/05/2004;18243;53;729;2
4662;5;29/05/2004;18243;78;2044;3
4662;6;29/05/2004;18243;84;5747;3
4662;7;29/05/2004;18243;56;4801;3
4663;1;15/05/2004;10912;37;3631;2
4663;2;15/05/2004;10912;8;1891;2
4663;3;15/05/2004;10912;55;4272;2
4663;4;15/05/2004;10912;36;6967;2
4663;5;15/05/2004;10912;57;7696;2
4663;6;15/05/2004;10912;43;3695;3
4663;7;15/05/2004;10912;97;2939;1
4664;1;6/05/2004;7670;9;3110;1
4665;1;12/05/2004;10307;41;3013;2
4665;2;12/05/2004;10307;19;9535;3
4665;3;12/05/2004;10307;4;661;3
4665;4;12/05/2004;10307;73;4959;2
4665;5;12/05/2004;10307;80;921;3
4665;6;12/05/2004;10307;63;581;2
4665;7;12/05/2004;10307;17;1387;3
4665;8;12/05/2004;10307;16;9766;3
4665;9;12/05/2004;10307;51;3794;2
4666;1;26/05/2004;13465;12;568;2
4667;1;2/05/2004;7354;73;8831;3
4667;2;2/05/2004;7354;91;4063;1
4667;3;2/05/2004;7354;54;4433;2
4667;4;2/05/2004;7354;50;9384;2
4667;5;2/05/2004;7354;78;725;2
4668;1;30/05/2004;3290;11;6837;1
4668;2;30/05/2004;3290;27;7511;2
4668;3;30/05/2004;3290;79;1662;1
4668;4;30/05/2004;3290;40;63;1
4668;5;30/05/2004;3290;33;8037;2
4668;6;30/05/2004;3290;34;180;3
4668;7;30/05/2004;3290;24;9620;1
4668;8;30/05/2004;3290;30;2280;3
4668;9;30/05/2004;3290;27;5210;1
4669;1;24/05/2004;18543;94;2869;1
4669;2;24/05/2004;18543;66;7197;2
4670;1;21/05/2004;13160;35;6544;1
4670;2;21/05/2004;13160;96;449;2
4670;3;21/05/2004;13160;57;8677;1
4670;4;21/05/2004;13160;87;5359;3
4670;5;21/05/2004;13160;61;2148;2
4670;6;21/05/2004;13160;28;2474;1
4670;7;21/05/2004;13160;75;1998;1
4670;8;21/05/2004;13160;34;3089;2
4671;1;2/05/2004;16596;66;7570;3
4671;2;2/05/2004;16596;94;311;1
4671;3;2/05/2004;16596;47;676;3
4671;4;2/05/2004;16596;90;4030;3
4671;5;2/05/2004;16596;4;4088;3
4671;6;2/05/2004;16596;53;5224;1
4671;7;2/05/2004;16596;71;1340;2
4671;8;2/05/2004;16596;92;4686;1
4672;1;25/05/2004;87;21;3438;1
4672;2;25/05/2004;87;63;2259;2
4672;3;25/05/2004;87;56;3322;2
4672;4;25/05/2004;87;9;9713;2
4672;5;25/05/2004;87;73;3645;2
4672;6;25/05/2004;87;81;2065;1
4672;7;25/05/2004;87;78;3439;1
4672;8;25/05/2004;87;59;1651;2
4672;9;25/05/2004;87;99;9883;2
4673;1;5/05/2004;7940;63;4601;2
4673;2;5/05/2004;7940;80;2363;3
4673;3;5/05/2004;7940;1;6303;1
4673;4;5/05/2004;7940;60;9330;2
4673;5;5/05/2004;7940;32;76;1
4673;6;5/05/2004;7940;92;6286;1
4673;7;5/05/2004;7940;21;8202;3
4674;1;24/05/2004;15827;72;3013;2
4674;2;24/05/2004;15827;73;2539;2
4675;1;25/05/2004;8378;66;9869;1
4675;2;25/05/2004;8378;56;1756;2
4675;3;25/05/2004;8378;73;8723;2
4675;4;25/05/2004;8378;48;1102;1
4675;5;25/05/2004;8378;64;5643;3
4675;6;25/05/2004;8378;44;1231;2
4675;7;25/05/2004;8378;59;2461;1
4675;8;25/05/2004;8378;2;7738;3
4676;1;12/05/2004;11878;69;3853;1
4676;2;12/05/2004;11878;37;2645;3
4677;1;23/05/2004;10367;50;9373;2
4677;2;23/05/2004;10367;71;3032;3
4677;3;23/05/2004;10367;65;5913;2
4677;4;23/05/2004;10367;75;4057;2
4677;5;23/05/2004;10367;29;1144;2
4678;1;18/05/2004;13571;52;1757;2
4678;2;18/05/2004;13571;82;8258;3
4678;3;18/05/2004;13571;80;3770;1
4678;4;18/05/2004;13571;72;5434;1
4678;5;18/05/2004;13571;58;3218;3
4678;6;18/05/2004;13571;8;3938;2
4678;7;18/05/2004;13571;46;6151;1
4679;1;4/05/2004;18933;67;3347;3
4680;1;30/05/2004;18519;8;3894;2
4680;2;30/05/2004;18519;30;8874;3
4680;3;30/05/2004;18519;57;2274;1
4680;4;30/05/2004;18519;30;6566;2
4681;1;21/05/2004;9645;96;6720;3
4682;1;8/05/2004;19874;1;5799;2
4682;2;8/05/2004;19874;42;7568;3
4682;3;8/05/2004;19874;25;3861;2
4682;4;8/05/2004;19874;60;7262;3
4682;5;8/05/2004;19874;80;3652;3
4682;6;8/05/2004;19874;67;6467;3
4683;1;2/05/2004;722;28;9975;2
4683;2;2/05/2004;722;47;944;2
4683;3;2/05/2004;722;84;9788;3
4683;4;2/05/2004;722;51;1363;1
4683;5;2/05/2004;722;76;7632;3
4683;6;2/05/2004;722;53;2271;3
4683;7;2/05/2004;722;18;8018;1
4683;8;2/05/2004;722;52;6269;2
4683;9;2/05/2004;722;1;4909;2
4684;1;3/05/2004;17540;63;5978;1
4684;2;3/05/2004;17540;44;4843;1
4684;3;3/05/2004;17540;75;9577;2
4684;4;3/05/2004;17540;100;2805;1
4684;5;3/05/2004;17540;34;4986;1
4684;6;3/05/2004;17540;57;8819;2
4684;7;3/05/2004;17540;40;9319;3
4684;8;3/05/2004;17540;16;3333;1
4685;1;6/05/2004;1927;60;945;3
4685;2;6/05/2004;1927;83;4703;3
4685;3;6/05/2004;1927;81;597;3
4685;4;6/05/2004;1927;10;1049;1
4686;1;26/05/2004;17955;45;559;2
4686;2;26/05/2004;17955;98;6803;1
4686;3;26/05/2004;17955;76;9500;3
4686;4;26/05/2004;17955;50;3196;2
4687;1;8/05/2004;4029;57;620;2
4687;2;8/05/2004;4029;65;2386;1
4688;1;15/05/2004;2295;24;7928;1
4688;2;15/05/2004;2295;99;2868;3
4688;3;15/05/2004;2295;44;1041;2
4688;4;15/05/2004;2295;75;9782;3
4688;5;15/05/2004;2295;55;2893;3
4688;6;15/05/2004;2295;25;3780;2
4689;1;10/05/2004;1165;60;189;3
4689;2;10/05/2004;1165;49;6970;1
4689;3;10/05/2004;1165;68;8796;3
4690;1;14/05/2004;18830;80;1953;2
4690;2;14/05/2004;18830;64;7812;3
4690;3;14/05/2004;18830;50;1496;2
4690;4;14/05/2004;18830;20;108;2
4690;5;14/05/2004;18830;29;4264;1
4690;6;14/05/2004;18830;34;8278;2
4691;1;2/05/2004;2341;84;4621;2
4691;2;2/05/2004;2341;62;4931;3
4691;3;2/05/2004;2341;73;8475;2
4691;4;2/05/2004;2341;32;4988;2
4692;1;24/05/2004;7565;69;3198;2
4692;2;24/05/2004;7565;32;8636;2
4693;1;31/05/2004;12893;15;2186;2
4693;2;31/05/2004;12893;95;5658;2
4694;1;16/05/2004;7870;10;5106;2
4694;2;16/05/2004;7870;85;2;3
4694;3;16/05/2004;7870;16;9491;2
4694;4;16/05/2004;7870;91;7933;3
4694;5;16/05/2004;7870;25;52;1
4694;6;16/05/2004;7870;32;3409;3
4695;1;21/05/2004;12473;52;195;3
4695;2;21/05/2004;12473;80;5050;3
4695;3;21/05/2004;12473;6;4799;3
4695;4;21/05/2004;12473;99;1289;3
4695;5;21/05/2004;12473;1;2815;3
4695;6;21/05/2004;12473;55;3432;3
4695;7;21/05/2004;12473;14;881;2
4695;8;21/05/2004;12473;67;3551;2
4695;9;21/05/2004;12473;49;7426;2
4696;1;18/05/2004;13832;26;4881;3
4696;2;18/05/2004;13832;93;6564;3
4696;3;18/05/2004;13832;4;6280;1
4696;4;18/05/2004;13832;48;4526;2
4697;1;10/05/2004;9440;21;4714;3
4697;2;10/05/2004;9440;29;7093;2
4697;3;10/05/2004;9440;4;6130;3
4697;4;10/05/2004;9440;1;2947;3
4697;5;10/05/2004;9440;85;7805;2
4697;6;10/05/2004;9440;82;3487;1
4697;7;10/05/2004;9440;64;9813;1
4697;8;10/05/2004;9440;88;4906;2
4698;1;25/05/2004;6779;62;1924;2
4698;2;25/05/2004;6779;66;998;3
4698;3;25/05/2004;6779;33;8997;2
4699;1;14/05/2004;4323;87;376;2
4699;2;14/05/2004;4323;3;7694;3
4699;3;14/05/2004;4323;71;958;2
4699;4;14/05/2004;4323;26;7375;2
4699;5;14/05/2004;4323;94;3385;2
4699;6;14/05/2004;4323;44;7732;3
4699;7;14/05/2004;4323;87;6533;3
4699;8;14/05/2004;4323;75;7783;1
4700;1;10/05/2004;11221;72;8319;3
4700;2;10/05/2004;11221;72;7969;3
4700;3;10/05/2004;11221;43;4955;3
4701;1;16/05/2004;18309;9;7702;3
4701;2;16/05/2004;18309;24;39;2
4701;3;16/05/2004;18309;62;6970;1
4701;4;16/05/2004;18309;32;9219;2
4701;5;16/05/2004;18309;58;4902;1
4702;1;30/05/2004;5266;83;178;3
4702;2;30/05/2004;5266;79;7492;1
4702;3;30/05/2004;5266;68;2868;1
4702;4;30/05/2004;5266;84;5483;1
4702;5;30/05/2004;5266;60;9070;2
4702;6;30/05/2004;5266;18;503;2
4703;1;2/05/2004;10684;31;425;1
4703;2;2/05/2004;10684;34;9046;1
4703;3;2/05/2004;10684;94;6276;2
4703;4;2/05/2004;10684;12;1460;2
4703;5;2/05/2004;10684;50;359;2
4703;6;2/05/2004;10684;73;8098;3
4703;7;2/05/2004;10684;99;8994;3
4703;8;2/05/2004;10684;64;5935;3
4703;9;2/05/2004;10684;29;4831;2
4704;1;8/05/2004;15397;40;8885;2
4704;2;8/05/2004;15397;55;1351;3
4704;3;8/05/2004;15397;60;8838;1
4704;4;8/05/2004;15397;10;4729;1
4704;5;8/05/2004;15397;46;1311;2
4704;6;8/05/2004;15397;53;2895;1
4704;7;8/05/2004;15397;81;5616;3
4704;8;8/05/2004;15397;4;6371;3
4705;1;15/05/2004;13460;98;6611;1
4705;2;15/05/2004;13460;10;335;1
4705;3;15/05/2004;13460;26;1602;2
4706;1;19/05/2004;8037;70;1918;1
4706;2;19/05/2004;8037;94;6529;1
4707;1;4/05/2004;10731;6;7380;2
4707;2;4/05/2004;10731;3;1015;1
4707;3;4/05/2004;10731;26;6703;2
4707;4;4/05/2004;10731;36;9444;1
4707;5;4/05/2004;10731;96;3706;2
4707;6;4/05/2004;10731;47;9804;3
4708;1;22/05/2004;12828;25;8958;1
4708;2;22/05/2004;12828;39;2368;2
4708;3;22/05/2004;12828;66;5193;2
4708;4;22/05/2004;12828;72;6643;3
4708;5;22/05/2004;12828;74;6978;1
4708;6;22/05/2004;12828;18;380;3
4708;7;22/05/2004;12828;3;8537;2
4709;1;13/05/2004;11833;58;6191;3
4709;2;13/05/2004;11833;82;1620;2
4709;3;13/05/2004;11833;77;1540;2
4709;4;13/05/2004;11833;90;9741;1
4709;5;13/05/2004;11833;79;2469;2
4710;1;25/05/2004;4082;97;3216;2
4710;2;25/05/2004;4082;31;1643;3
4710;3;25/05/2004;4082;50;1409;3
4710;4;25/05/2004;4082;24;5519;3
4710;5;25/05/2004;4082;6;1457;2
4710;6;25/05/2004;4082;86;6499;3
4710;7;25/05/2004;4082;83;1314;1
4711;1;19/05/2004;6152;54;1542;3
4711;2;19/05/2004;6152;4;7733;1
4712;1;8/05/2004;14947;40;4082;1
4712;2;8/05/2004;14947;1;6918;3
4712;3;8/05/2004;14947;51;8895;1
4712;4;8/05/2004;14947;41;4071;1
4712;5;8/05/2004;14947;40;8541;2
4713;1;28/05/2004;8118;11;9957;1
4714;1;1/05/2004;2539;71;4346;2
4714;2;1/05/2004;2539;17;8280;2
4714;3;1/05/2004;2539;93;3382;2
4714;4;1/05/2004;2539;75;8968;2
4714;5;1/05/2004;2539;90;3485;2
4714;6;1/05/2004;2539;4;666;3
4715;1;18/05/2004;15167;26;7716;3
4715;2;18/05/2004;15167;3;5004;2
4715;3;18/05/2004;15167;67;5010;2
4715;4;18/05/2004;15167;26;315;3
4715;5;18/05/2004;15167;2;4106;1
4716;1;29/05/2004;8755;97;558;2
4717;1;20/05/2004;17674;84;4849;1
4717;2;20/05/2004;17674;76;5546;3
4717;3;20/05/2004;17674;95;4130;2
4717;4;20/05/2004;17674;38;5901;3
4717;5;20/05/2004;17674;14;3796;1
4717;6;20/05/2004;17674;78;4169;1
4717;7;20/05/2004;17674;41;891;3
4717;8;20/05/2004;17674;69;7767;2
4717;9;20/05/2004;17674;38;2999;3
4718;1;15/05/2004;14207;4;1481;3
4718;2;15/05/2004;14207;58;4090;1
4718;3;15/05/2004;14207;5;5777;1
4718;4;15/05/2004;14207;47;876;3
4719;1;1/05/2004;11449;94;4058;1
4719;2;1/05/2004;11449;72;1979;3
4719;3;1/05/2004;11449;63;2119;2
4719;4;1/05/2004;11449;38;1319;2
4719;5;1/05/2004;11449;14;7285;1
4719;6;1/05/2004;11449;52;5458;2
4720;1;26/05/2004;16912;89;5560;1
4720;2;26/05/2004;16912;28;6898;3
4720;3;26/05/2004;16912;23;1377;1
4721;1;29/05/2004;14306;96;4701;1
4721;2;29/05/2004;14306;24;5678;1
4721;3;29/05/2004;14306;39;7439;3
4721;4;29/05/2004;14306;9;5404;3
4721;5;29/05/2004;14306;26;9694;3
4721;6;29/05/2004;14306;85;5190;1
4721;7;29/05/2004;14306;88;3808;1
4721;8;29/05/2004;14306;45;3221;3
4721;9;29/05/2004;14306;40;7526;1
4722;1;24/05/2004;1316;61;2143;1
4722;2;24/05/2004;1316;99;321;2
4722;3;24/05/2004;1316;18;2100;3
4723;1;3/05/2004;7102;39;5223;2
4723;2;3/05/2004;7102;81;8359;1
4723;3;3/05/2004;7102;59;4765;2
4723;4;3/05/2004;7102;2;2078;2
4723;5;3/05/2004;7102;10;1284;3
4724;1;17/05/2004;10184;40;4358;3
4724;2;17/05/2004;10184;67;21;1
4724;3;17/05/2004;10184;37;7924;2
4724;4;17/05/2004;10184;32;5361;1
4724;5;17/05/2004;10184;32;5346;2
4724;6;17/05/2004;10184;41;3585;3
4724;7;17/05/2004;10184;74;5081;2
4724;8;17/05/2004;10184;17;997;2
4725;1;30/05/2004;12438;54;8880;2
4725;2;30/05/2004;12438;19;1748;1
4725;3;30/05/2004;12438;12;8684;1
4725;4;30/05/2004;12438;79;8225;2
4725;5;30/05/2004;12438;61;8124;3
4725;6;30/05/2004;12438;74;2844;1
4725;7;30/05/2004;12438;8;5232;1
4725;8;30/05/2004;12438;57;4561;1
4726;1;23/05/2004;19843;7;5603;3
4726;2;23/05/2004;19843;90;9889;1
4726;3;23/05/2004;19843;97;1061;1
4727;1;16/05/2004;1375;66;8674;2
4727;2;16/05/2004;1375;45;8802;1
4727;3;16/05/2004;1375;72;6941;3
4727;4;16/05/2004;1375;96;3453;2
4727;5;16/05/2004;1375;23;1638;1
4728;1;10/05/2004;8963;91;7345;3
4728;2;10/05/2004;8963;99;1518;2
4728;3;10/05/2004;8963;20;8540;2
4728;4;10/05/2004;8963;72;6886;2
4728;5;10/05/2004;8963;30;1544;3
4728;6;10/05/2004;8963;87;4825;1
4728;7;10/05/2004;8963;63;7659;3
4728;8;10/05/2004;8963;57;3292;2
4729;1;14/05/2004;3930;47;2386;3
4729;2;14/05/2004;3930;6;802;2
4729;3;14/05/2004;3930;1;2852;1
4730;1;23/05/2004;11964;59;4344;2
4730;2;23/05/2004;11964;91;93;2
4731;1;27/05/2004;17264;23;2774;1
4731;2;27/05/2004;17264;70;2367;3
4731;3;27/05/2004;17264;47;4749;1
4731;4;27/05/2004;17264;8;7538;3
4731;5;27/05/2004;17264;52;4788;1
4731;6;27/05/2004;17264;38;6;2
4732;1;17/05/2004;4783;63;8231;2
4732;2;17/05/2004;4783;77;8610;2
4732;3;17/05/2004;4783;48;2054;2
4732;4;17/05/2004;4783;32;7120;2
4732;5;17/05/2004;4783;63;9795;3
4732;6;17/05/2004;4783;65;2260;3
4733;1;19/05/2004;5719;91;5003;2
4733;2;19/05/2004;5719;40;6216;3
4733;3;19/05/2004;5719;20;6486;2
4733;4;19/05/2004;5719;56;7792;1
4733;5;19/05/2004;5719;47;5805;3
4733;6;19/05/2004;5719;94;6807;1
4733;7;19/05/2004;5719;18;189;1
4733;8;19/05/2004;5719;76;7344;3
4734;1;19/05/2004;11907;70;1483;1
4734;2;19/05/2004;11907;30;4551;1
4734;3;19/05/2004;11907;6;8394;3
4734;4;19/05/2004;11907;90;9779;2
