id_producto;Nombre;Precio;id_categoria
5412;AGENT HEAVYWEIGHTS;23.99;15
5413;AGENT HEDWIG;20.99;2
5414;AGENT HELLFIGHTERS;9.99;2
5415;AGENT HIGH;16.99;6
5416;AGENT HIGHBALL;21.99;10
5417;AGENT HILLS;11.99;14
5418;AGENT HOBBIT;29.99;4
5419;AGENT HOCUS;21.99;9
5420;AGENT HOLES;10.99;12
5421;AGENT HOLIDAY;22.99;16
5422;AGENT HOLLOW;17.99;7
5423;AGENT HOLLYWOOD;12.99;12
5424;AGENT HOLOCAUST;29.99;1
5425;AGENT HOLY;19.99;12
5426;AGENT HOME;20.99;3
5427;AGENT HOMEWARD;21.99;2
5428;AGENT HOMICIDE;27.99;14
5429;AGENT HONEY;29.99;4
5430;AGENT HOOK;9.99;3
5431;AGENT HOOSIERS;23.99;1
5432;AGENT HOPE;26.99;12
5433;AGENT HORN;12.99;5
5434;AGENT HORROR;28.99;9
5435;AGENT HOTEL;14.99;16
5436;AGENT HOURS;10.99;16
5437;AGENT HOUSE;24.99;4
5438;AGENT HUMAN;29.99;2
5439;AGENT HUNCHBACK;26.99;9
5440;AGENT HUNGER;12.99;13
5441;AGENT HUNTER;27.99;8
5442;AGENT HUNTING;22.99;15
5443;AGENT HURRICANE;27.99;11
5444;AGENT HUSTLER;23.99;3
5445;AGENT HYDE;23.99;8
5446;AGENT HYSTERICAL;18.99;6
5447;AGENT ICE;24.99;11
5448;AGENT IDAHO;14.99;9
5449;AGENT IDENTITY;21.99;2
5450;AGENT IDOLS;17.99;12
5451;AGENT IGBY;14.99;15
5452;AGENT ILLUSION;25.99;8
5453;AGENT IMAGE;9.99;16
5454;AGENT IMPACT;16.99;16
5455;AGENT IMPOSSIBLE;22.99;1
5456;AGENT INCH;9.99;8
5457;AGENT INDEPENDENCE;22.99;2
5458;AGENT INDIAN;24.99;5
5459;AGENT INFORMER;24.99;14
5460;AGENT INNOCENT;16.99;1
5461;AGENT INSECTS;12.99;5
5462;AGENT INSIDER;27.99;8
5463;AGENT INSTINCT;21.99;2
5464;AGENT INTENTIONS;18.99;11
5465;AGENT INTERVIEW;23.99;9
5466;AGENT INTOLERABLE;14.99;5
5467;AGENT INTRIGUE;23.99;15
5468;AGENT INVASION;10.99;7
5469;AGENT IRON;11.99;11
5470;AGENT ISHTAR;27.99;14
5471;AGENT ISLAND;12.99;13
5472;AGENT ITALIAN;15.99;16
5473;AGENT JACKET;24.99;13
5474;AGENT JADE;28.99;14
5475;AGENT JAPANESE;17.99;13
5476;AGENT JASON;15.99;3
5477;AGENT JAWBREAKER;27.99;1
5478;AGENT JAWS;20.99;12
5479;AGENT JEDI;27.99;1
5480;AGENT JEEPERS;19.99;9
5481;AGENT JEKYLL;27.99;9
5482;AGENT JEOPARDY;12.99;13
5483;AGENT JERICHO;24.99;11
5484;AGENT JERK;19.99;8
5485;AGENT JERSEY;19.99;15
5486;AGENT JET;27.99;5
5487;AGENT JINGLE;18.99;11
5488;AGENT JOON;13.99;12
5489;AGENT JUGGLER;26.99;11
5490;AGENT JUMANJI;13.99;13
5491;AGENT JUMPING;27.99;9
5492;AGENT JUNGLE;19.99;9
5493;AGENT KANE;26.99;12
5494;AGENT KARATE;21.99;8
5495;AGENT KENTUCKIAN;22.99;3
5496;AGENT KICK;18.99;9
5497;AGENT KILL;19.99;3
5498;AGENT KILLER;11.99;10
5499;AGENT KING;12.99;13
5500;AGENT KISS;13.99;11
5501;AGENT KISSING;15.99;6
5502;AGENT KNOCK;28.99;15
5503;AGENT KRAMER;10.99;12
5504;AGENT KWAI;22.99;3
5505;AGENT LABYRINTH;29.99;5
5506;AGENT LADY;16.99;13
5507;AGENT LADYBUGS;23.99;8
5508;AGENT LAMBS;21.99;9
5509;AGENT LANGUAGE;24.99;14
5510;AGENT LAWLESS;13.99;13
5511;AGENT LAWRENCE;16.99;9
5512;AGENT LEAGUE;29.99;2
5513;AGENT LEATHERNECKS;13.99;8
5514;AGENT LEBOWSKI;17.99;4
5515;AGENT LEGALLY;15.99;15
5516;AGENT LEGEND;11.99;16
5517;AGENT LESSON;29.99;3
5518;AGENT LIAISONS;18.99;8
5519;AGENT LIBERTY;9.99;15
5520;AGENT LICENSE;19.99;8
5521;AGENT LIES;10.99;2
5522;AGENT LIFE;21.99;12
5523;AGENT LIGHTS;22.99;7
5524;AGENT LION;12.99;15
5525;AGENT LOATHING;17.99;1
5526;AGENT LOCK;22.99;7
5527;AGENT LOLA;28.99;8
5528;AGENT LOLITA;16.99;1
5529;AGENT LONELY;16.99;1
5530;AGENT LORD;29.99;12
5531;AGENT LOSE;12.99;8
5532;AGENT LOSER;24.99;4
5533;AGENT LOST;21.99;11
5534;AGENT LOUISIANA;16.99;14
5535;AGENT LOVE;27.99;4
5536;AGENT LOVELY;14.99;14
5537;AGENT LOVER;14.99;3
5538;AGENT LOVERBOY;18.99;4
5539;AGENT LUCK;17.99;9
5540;AGENT LUCKY;29.99;4
5541;AGENT LUKE;11.99;3
5542;AGENT LUST;28.99;9
5543;AGENT MADIGAN;12.99;2
5544;AGENT MADISON;9.99;8
5545;AGENT MADNESS;25.99;4
5546;AGENT MADRE;13.99;10
5547;AGENT MAGIC;19.99;13
5548;AGENT MAGNIFICENT;13.99;2
5549;AGENT MAGNOLIA;23.99;8
5550;AGENT MAGUIRE;17.99;5
5551;AGENT MAIDEN;28.99;1
5552;AGENT MAJESTIC;21.99;7
5553;AGENT MAKER;10.99;12
5554;AGENT MALKOVICH;15.99;2
5555;AGENT MALLRATS;21.99;2
5556;AGENT MALTESE;10.99;15
5557;AGENT MANCHURIAN;11.99;6
5558;AGENT MANNEQUIN;17.99;8
5559;AGENT MARRIED;28.99;1
5560;AGENT MARS;20.99;16
5561;AGENT MASK;28.99;5
5562;AGENT MASKED;10.99;10
5563;AGENT MASSACRE;11.99;15
5564;AGENT MASSAGE;24.99;15
5565;AGENT MATRIX;27.99;5
5566;AGENT MAUDE;18.99;15
5567;AGENT MEET;11.99;6
5568;AGENT MEMENTO;21.99;5
5569;AGENT MENAGERIE;10.99;3
5570;AGENT MERMAID;27.99;10
5571;AGENT METAL;16.99;9
5572;AGENT METROPOLIS;15.99;9
5573;AGENT MICROCOSMOS;23.99;15
5574;AGENT MIDNIGHT;14.99;3
5575;AGENT MIDSUMMER;14.99;16
5576;AGENT MIGHTY;18.99;11
5577;AGENT MILE;21.99;10
5578;AGENT MILLION;19.99;10
5579;AGENT MINDS;15.99;8
5580;AGENT MINE;12.99;13
5581;AGENT MINORITY;16.99;7
5582;AGENT MIRACLE;14.99;9
5583;AGENT MISSION;27.99;10
5584;AGENT MIXED;14.99;12
5585;AGENT MOB;13.99;9
5586;AGENT MOCKINGBIRD;29.99;4
5587;AGENT MOD;18.99;14
5588;AGENT MODEL;17.99;16
5589;AGENT MODERN;10.99;6
5590;AGENT MONEY;18.99;13
5591;AGENT MONSOON;29.99;5
5592;AGENT MONSTER;26.99;16
5593;AGENT MONTEREY;19.99;3
5594;AGENT MONTEZUMA;14.99;7
5595;AGENT MOON;23.99;8
5596;AGENT MOONSHINE;10.99;2
5597;AGENT MOONWALKER;16.99;16
5598;AGENT MOSQUITO;29.99;8
5599;AGENT MOTHER;16.99;11
5600;AGENT MOTIONS;27.99;4
5601;AGENT MOULIN;12.99;8
5602;AGENT MOURNING;28.99;1
5603;AGENT MOVIE;9.99;5
5604;AGENT MULAN;15.99;10
5605;AGENT MULHOLLAND;16.99;5
5606;AGENT MUMMY;14.99;15
5607;AGENT MUPPET;15.99;7
5608;AGENT MURDER;14.99;15
5609;AGENT MUSCLE;12.99;15
5610;AGENT MUSIC;11.99;8
5611;AGENT MUSKETEERS;25.99;14
5612;AGENT MUSSOLINI;18.99;1
5613;AGENT MYSTIC;22.99;8
5614;AGENT NAME;26.99;14
5615;AGENT NASH;17.99;16
5616;AGENT NATIONAL;19.99;2
5617;AGENT NATURAL;26.99;12
5618;AGENT NECKLACE;28.99;14
5619;AGENT NEIGHBORS;11.99;3
5620;AGENT NEMO;13.99;1
5621;AGENT NETWORK;18.99;2
5622;AGENT NEWSIES;10.99;11
5623;AGENT NEWTON;17.99;1
5624;AGENT NIGHTMARE;11.99;8
5625;AGENT NONE;13.99;10
5626;AGENT NOON;15.99;3
5627;AGENT NORTH;19.99;7
5628;AGENT NORTHWEST;18.99;1
5629;AGENT NOTORIOUS;28.99;8
5630;AGENT NOTTING;19.99;10
5631;AGENT NOVOCAINE;15.99;1
5632;AGENT NUTS;12.99;13
5633;AGENT OCTOBER;11.99;6
5634;AGENT ODDS;15.99;6
5635;AGENT OKLAHOMA;21.99;2
5636;AGENT OLEANDER;28.99;4
5637;AGENT OPEN;23.99;3
5638;AGENT OPERATION;20.99;8
5639;AGENT OPPOSITE;14.99;5
5640;AGENT OPUS;21.99;8
5641;AGENT ORANGE;14.99;14
5642;AGENT ORDER;12.99;4
5643;AGENT ORIENT;15.99;8
5644;AGENT OSCAR;12.99;1
5645;AGENT OTHERS;9.99;11
5646;AGENT OUTBREAK;9.99;13
5647;AGENT OUTFIELD;19.99;1
5648;AGENT OUTLAW;28.99;12
5649;AGENT OZ;11.99;5
5650;AGENT PACIFIC;15.99;13
5651;AGENT PACKER;11.99;7
5652;AGENT PAJAMA;22.99;8
5653;AGENT PANIC;25.99;5
5654;AGENT PANKY;21.99;13
5655;AGENT PANTHER;22.99;6
5656;AGENT PAPI;17.99;1
5657;AGENT PARADISE;28.99;16
5658;AGENT PARIS;14.99;9
5659;AGENT PARK;28.99;7
5660;AGENT PARTY;18.99;2
5661;AGENT PAST;26.99;3
5662;AGENT PATHS;22.99;11
5663;AGENT PATIENT;14.99;5
5664;AGENT PATRIOT;16.99;9
5665;AGENT PATTON;28.99;15
5666;AGENT PAYCHECK;23.99;12
5667;AGENT PEACH;9.99;16
5668;AGENT PEAK;23.99;9
5669;AGENT PEARL;15.99;6
5670;AGENT PELICAN;13.99;3
5671;AGENT PERDITION;9.99;3
5672;AGENT PERFECT;21.99;3
5673;AGENT PERSONAL;22.99;5
5674;AGENT PET;26.99;1
5675;AGENT PHANTOM;17.99;15
5676;AGENT PHILADELPHIA;9.99;12
5677;AGENT PIANIST;26.99;3
5678;AGENT PICKUP;25.99;10
5679;AGENT PILOT;20.99;10
5680;AGENT PINOCCHIO;9.99;2
5681;AGENT PIRATES;24.99;6
5682;AGENT PITTSBURGH;23.99;14
5683;AGENT PITY;11.99;5
5684;AGENT PIZZA;9.99;15
5685;AGENT PLATOON;15.99;13
5686;AGENT PLUTO;20.99;14
5687;AGENT POCUS;20.99;6
5688;AGENT POLISH;29.99;11
5689;AGENT POLLOCK;12.99;3
5690;AGENT POND;12.99;15
5691;AGENT POSEIDON;19.99;8
5692;AGENT POTLUCK;10.99;5
5693;AGENT POTTER;18.99;10
5694;AGENT PREJUDICE;13.99;8
5695;AGENT PRESIDENT;22.99;4
5696;AGENT PRIDE;11.99;8
5697;AGENT PRIMARY;25.99;5
5698;AGENT PRINCESS;19.99;8
5699;AGENT PRIVATE;29.99;1
5700;AGENT PRIX;27.99;6
5701;AGENT PSYCHO;11.99;14
5702;AGENT PULP;18.99;4
5703;AGENT PUNK;26.99;8
5704;AGENT PURE;26.99;10
5705;AGENT PURPLE;13.99;13
5706;AGENT QUEEN;27.99;8
5707;AGENT QUEST;15.99;2
5708;AGENT QUILLS;22.99;11
5709;AGENT RACER;18.99;13
5710;AGENT RAGE;15.99;15
5711;AGENT RAGING;18.99;6
5712;AGENT RAIDERS;20.99;13
5713;AGENT RAINBOW;17.99;10
5714;AGENT RANDOM;22.99;7
5715;AGENT RANGE;14.99;3
5716;AGENT REAP;21.99;13
5717;AGENT REAR;22.99;14
5718;AGENT REBEL;27.99;8
5719;AGENT RECORDS;16.99;11
5720;AGENT REDEMPTION;26.99;14
5721;AGENT REDS;21.99;10
5722;AGENT REEF;29.99;11
5723;AGENT REIGN;26.99;13
5724;AGENT REMEMBER;12.99;11
5725;AGENT REQUIEM;15.99;13
5726;AGENT RESERVOIR;19.99;2
5727;AGENT RESURRECTION;11.99;15
5728;AGENT REUNION;9.99;10
5729;AGENT RIDER;12.99;12
5730;AGENT RIDGEMONT;17.99;1
5731;AGENT RIGHT;16.99;10
5732;AGENT RINGS;14.99;5
5733;AGENT RIVER;21.99;14
5734;AGENT ROAD;27.99;7
5735;AGENT ROBBERS;27.99;8
5736;AGENT ROBBERY;22.99;2
5737;AGENT ROCK;14.99;3
5738;AGENT ROCKETEER;12.99;1
5739;AGENT ROCKY;27.99;9
5740;AGENT ROLLERCOASTER;20.99;5
5741;AGENT ROMAN;23.99;16
5742;AGENT ROOF;19.99;4
5743;AGENT ROOM;13.99;11
5744;AGENT ROOTS;18.99;4
5745;AGENT ROSES;11.99;2
5746;AGENT ROUGE;12.99;16
5747;AGENT ROXANNE;11.99;3
5748;AGENT RUGRATS;23.99;6
5749;AGENT RULES;29.99;13
5750;AGENT RUN;10.99;5
5751;AGENT RUNAWAY;28.99;4
5752;AGENT RUNNER;26.99;12
5753;AGENT RUSH;23.99;8
5754;AGENT RUSHMORE;27.99;11
5755;AGENT SABRINA;10.99;5
5756;AGENT SADDLE;22.99;14
5757;AGENT SAGEBRUSH;18.99;2
5758;AGENT SAINTS;11.99;4
5759;AGENT SALUTE;27.99;5
5760;AGENT SAMURAI;29.99;8
5761;AGENT SANTA;16.99;11
5762;AGENT SASSY;22.99;6
5763;AGENT SATISFACTION;29.99;7
5764;AGENT SATURDAY;13.99;16
5765;AGENT SATURN;21.99;11
5766;AGENT SAVANNAH;18.99;2
5767;AGENT SCALAWAG;29.99;8
5768;AGENT SCARFACE;14.99;12
5769;AGENT SCHOOL;16.99;4
5770;AGENT SCISSORHANDS;9.99;9
5771;AGENT SCORPION;10.99;15
5772;AGENT SEA;11.99;3
5773;AGENT SEABISCUIT;20.99;9
5774;AGENT SEARCHERS;12.99;6
5775;AGENT SEATTLE;10.99;15
5776;AGENT SECRET;11.99;10
5777;AGENT SECRETARY;23.99;1
5778;AGENT SECRETS;18.99;12
5779;AGENT SENSE;11.99;15
5780;AGENT SENSIBILITY;28.99;4
5781;AGENT SEVEN;9.99;14
5782;AGENT SHAKESPEARE;12.99;16
5783;AGENT SHANE;26.99;9
5784;AGENT SHANGHAI;11.99;5
5785;AGENT SHAWSHANK;24.99;13
5786;AGENT SHEPHERD;22.99;1
5787;AGENT SHINING;9.99;10
5788;AGENT SHIP;15.99;2
5789;AGENT SHOCK;10.99;3
5790;AGENT SHOOTIST;18.99;4
5791;AGENT SHOW;10.99;14
5792;AGENT SHREK;9.99;2
5793;AGENT SHRUNK;14.99;8
5794;AGENT SIDE;26.99;12
5795;AGENT SIEGE;21.99;12
5796;AGENT SIERRA;27.99;7
5797;AGENT SILENCE;12.99;3
5798;AGENT SILVERADO;18.99;2
5799;AGENT SIMON;14.99;2
5800;AGENT SINNERS;18.99;2
5801;AGENT SISTER;20.99;15
5802;AGENT SKY;29.99;1
5803;AGENT SLACKER;13.99;5
5804;AGENT SLEEPING;22.99;15
5805;AGENT SLEEPLESS;22.99;9
5806;AGENT SLEEPY;11.99;10
5807;AGENT SLEUTH;15.99;6
5808;AGENT SLING;9.99;1
5809;AGENT SLIPPER;13.99;9
5810;AGENT SLUMS;18.99;16
5811;AGENT SMILE;28.99;6
5812;AGENT SMOKING;15.99;4
5813;AGENT SMOOCHY;19.99;7
5814;AGENT SNATCH;14.99;2
5815;AGENT SNATCHERS;12.99;4
5816;AGENT SNOWMAN;28.99;7
5817;AGENT SOLDIERS;18.99;4
5818;AGENT SOMETHING;23.99;8
5819;AGENT SONG;9.99;4
5820;AGENT SONS;26.99;12
5821;AGENT SORORITY;28.99;1
5822;AGENT SOUP;13.99;9
5823;AGENT SOUTH;26.99;6
5824;AGENT SPARTACUS;24.99;13
5825;AGENT SPEAKEASY;15.99;15
5826;AGENT SPEED;14.99;5
5827;AGENT SPICE;13.99;3
5828;AGENT SPIKING;10.99;12
5829;AGENT SPINAL;9.99;13
5830;AGENT SPIRIT;9.99;16
5831;AGENT SPIRITED;28.99;3
5832;AGENT SPLASH;10.99;3
5833;AGENT SPLENDOR;28.99;3
5834;AGENT SPOILERS;23.99;1
5835;AGENT SPY;16.99;15
5836;AGENT SQUAD;23.99;16
5837;AGENT STAGE;29.99;9
5838;AGENT STAGECOACH;23.99;5
5839;AGENT STALLION;14.99;2
5840;AGENT STAMPEDE;12.99;16
5841;AGENT STAR;11.99;2
5842;AGENT STATE;12.99;7
5843;AGENT STEEL;17.99;10
5844;AGENT STEERS;11.99;11
5845;AGENT STEPMOM;24.99;13
5846;AGENT STING;18.99;15
5847;AGENT STOCK;23.99;6
5848;AGENT STONE;9.99;9
5849;AGENT STORM;26.99;3
5850;AGENT STORY;9.99;14
5851;AGENT STRAIGHT;9.99;13
5852;AGENT STRANGELOVE;23.99;8
5853;AGENT STRANGER;21.99;11
5854;AGENT STRANGERS;22.99;4
5855;AGENT STREAK;22.99;3
5856;AGENT STREETCAR;19.99;7
5857;AGENT STRICTLY;17.99;1
5858;AGENT SUBMARINE;27.99;14
5859;AGENT SUGAR;23.99;16
5860;AGENT SUICIDES;12.99;3
5861;AGENT SUIT;28.99;8
5862;AGENT SUMMER;9.99;16
5863;AGENT SUN;18.99;11
5864;AGENT SUNDANCE;22.99;7
5865;AGENT SUNRISE;17.99;1
5866;AGENT SUNSET;10.99;14
5867;AGENT SUPER;18.99;2
5868;AGENT SUPERFLY;25.99;13
5869;AGENT SUSPECTS;26.99;1
5870;AGENT SWARM;28.99;12
5871;AGENT SWEDEN;19.99;1
5872;AGENT SWEET;28.99;13
5873;AGENT SWEETHEARTS;27.99;6
5874;AGENT TADPOLE;9.99;8
5875;AGENT TALENTED;15.99;5
5876;AGENT TARZAN;25.99;6
5877;AGENT TAXI;22.99;9
5878;AGENT TEEN;19.99;2
5879;AGENT TELEGRAPH;13.99;7
5880;AGENT TELEMARK;17.99;9
5881;AGENT TEMPLE;28.99;4
5882;AGENT TENENBAUMS;10.99;9
5883;AGENT TEQUILA;15.99;2
5884;AGENT TERMINATOR;28.99;10
5885;AGENT TEXAS;10.99;4
5886;AGENT THEORY;20.99;9
5887;AGENT THIEF;25.99;12
5888;AGENT THIN;27.99;12
5889;AGENT TIES;9.99;3
5890;AGENT TIGHTS;24.99;8
5891;AGENT TIMBERLAND;10.99;3
5892;AGENT TITANIC;13.99;5
5893;AGENT TITANS;18.99;10
5894;AGENT TOMATOES;22.99;6
5895;AGENT TOMORROW;21.99;10
5896;AGENT TOOTSIE;19.99;3
5897;AGENT TORQUE;25.99;9
5898;AGENT TOURIST;15.99;6
5899;AGENT TOWERS;26.99;15
5900;AGENT TOWN;17.99;15
5901;AGENT TRACY;15.99;6
5902;AGENT TRADING;19.99;13
5903;AGENT TRAFFIC;21.99;4
5904;AGENT TRAIN;14.99;10
5905;AGENT TRAINSPOTTING;14.99;11
5906;AGENT TRAMP;17.99;13
5907;AGENT TRANSLATION;18.99;4
5908;AGENT TRAP;19.99;6
5909;AGENT TREASURE;13.99;6
5910;AGENT TREATMENT;24.99;14
5911;AGENT TRIP;17.99;9
5912;AGENT TROJAN;17.99;14
5913;AGENT TROOPERS;21.99;15
5914;AGENT TROUBLE;19.99;14
5915;AGENT TRUMAN;21.99;8
5916;AGENT TURN;9.99;6
5917;AGENT TUXEDO;28.99;16
5918;AGENT TWISTED;19.99;6
5919;AGENT TYCOON;13.99;16
5920;AGENT UNBREAKABLE;26.99;11
5921;AGENT UNCUT;12.99;1
5922;AGENT UNDEFEATED;18.99;9
5923;AGENT UNFAITHFUL;20.99;6
5924;AGENT UNFORGIVEN;26.99;11
5925;AGENT UNITED;13.99;7
5926;AGENT UNTOUCHABLES;12.99;16
5927;AGENT UPRISING;11.99;5
5928;AGENT UPTOWN;14.99;3
5929;AGENT USUAL;13.99;1
5930;AGENT VACATION;10.99;7
5931;AGENT VALENTINE;26.99;12
5932;AGENT VALLEY;15.99;6
5933;AGENT VAMPIRE;18.99;9
5934;AGENT VANILLA;24.99;9
5935;AGENT VANISHED;28.99;6
5936;AGENT VANISHING;20.99;5
5937;AGENT VARSITY;21.99;14
5938;AGENT VELVET;18.99;7
5939;AGENT VERTIGO;26.99;7
5940;AGENT VICTORY;14.99;11
5941;AGENT VIDEOTAPE;16.99;14
5942;AGENT VIETNAM;28.99;16
5943;AGENT VILLAIN;17.99;6
5944;AGENT VIRGIN;12.99;6
5945;AGENT VIRGINIAN;21.99;2
5946;AGENT VIRTUAL;12.99;12
5947;AGENT VISION;9.99;14
5948;AGENT VOICE;19.99;2
5949;AGENT VOLCANO;14.99;12
5950;AGENT VOLUME;29.99;15
5951;AGENT VOYAGE;17.99;6
5952;AGENT WAGON;27.99;11
5953;AGENT WAIT;22.99;13
5954;AGENT WAKE;12.99;16
5955;AGENT WALLS;15.99;1
5956;AGENT WANDA;18.99;3
5957;AGENT WAR;20.99;10
5958;AGENT WARDROBE;12.99;5
5959;AGENT WARLOCK;29.99;11
5960;AGENT WARS;27.99;6
5961;AGENT WASH;29.99;4
5962;AGENT WASTELAND;17.99;7
5963;AGENT WATCH;10.99;15
5964;AGENT WATERFRONT;19.99;6
5965;AGENT WATERSHIP;9.99;13
5966;AGENT WEDDING;9.99;6
5967;AGENT WEEKEND;17.99;9
5968;AGENT WEREWOLF;27.99;10
5969;AGENT WEST;19.99;14
5970;AGENT WESTWARD;18.99;1
5971;AGENT WHALE;9.99;2
5972;AGENT WHISPERER;26.99;12
5973;AGENT WIFE;10.99;14
5974;AGENT WILD;15.99;11
5975;AGENT WILLOW;28.99;16
5976;AGENT WIND;27.99;4
5977;AGENT WINDOW;9.99;1
5978;AGENT WISDOM;21.99;4
5979;AGENT WITCHES;16.99;4
5980;AGENT WIZARD;23.99;10
5981;AGENT WOLVES;25.99;10
5982;AGENT WOMEN;16.99;3
5983;AGENT WON;27.99;12
5984;AGENT WONDERFUL;10.99;12
5985;AGENT WONDERLAND;28.99;8
5986;AGENT WONKA;19.99;15
5987;AGENT WORDS;11.99;11
5988;AGENT WORKER;18.99;13
5989;AGENT WORKING;26.99;5
5990;AGENT WORLD;13.99;9
5991;AGENT WORST;27.99;16
5992;AGENT WRATH;9.99;15
5993;AGENT WRONG;27.99;5
5994;AGENT WYOMING;11.99;7
5995;AGENT YENTL;23.99;6
5996;AGENT YOUNG;16.99;14
5997;AGENT YOUTH;13.99;2
5998;AGENT ZHIVAGO;15.99;1
5999;AGENT ZOOLANDER;22.99;16
6000;AGENT ZORRO;29.99;9
6001;AIRPLANE ACADEMY;22.99;1
6002;AIRPLANE ACE;17.99;4
6003;AIRPLANE ADAPTATION;26.99;6
6004;AIRPLANE AFFAIR;9.99;5
6005;AIRPLANE AFRICAN;12.99;13
6006;AIRPLANE AGENT;14.99;5
6007;AIRPLANE AIRPLANE;29.99;14
6008;AIRPLANE AIRPORT;16.99;12
6009;AIRPLANE ALABAMA;14.99;12
6010;AIRPLANE ALADDIN;19.99;2
6011;AIRPLANE ALAMO;10.99;4
6012;AIRPLANE ALASKA;16.99;7
6013;AIRPLANE ALI;21.99;1
6014;AIRPLANE ALICE;29.99;4
6015;AIRPLANE ALIEN;12.99;8
6016;AIRPLANE ALLEY;16.99;2
6017;AIRPLANE ALONE;24.99;8
6018;AIRPLANE ALTER;13.99;9
6019;AIRPLANE AMADEUS;11.99;11
6020;AIRPLANE AMELIE;29.99;11
6021;AIRPLANE AMERICAN;28.99;5
6022;AIRPLANE AMISTAD;21.99;2
6023;AIRPLANE ANACONDA;19.99;9
6024;AIRPLANE ANALYZE;21.99;16
6025;AIRPLANE ANGELS;14.99;11
6026;AIRPLANE ANNIE;24.99;14
6027;AIRPLANE ANONYMOUS;28.99;16
6028;AIRPLANE ANTHEM;17.99;2
6029;AIRPLANE ANTITRUST;20.99;8
6030;AIRPLANE ANYTHING;10.99;10
6031;AIRPLANE APACHE;26.99;2
6032;AIRPLANE APOCALYPSE;26.99;9
6033;AIRPLANE APOLLO;25.99;7
6034;AIRPLANE ARABIA;15.99;4
6035;AIRPLANE ARACHNOPHOBIA;22.99;5
6036;AIRPLANE ARGONAUTS;9.99;8
6037;AIRPLANE ARIZONA;10.99;3
6038;AIRPLANE ARK;17.99;6
6039;AIRPLANE ARMAGEDDON;21.99;14
6040;AIRPLANE ARMY;21.99;5
6041;AIRPLANE ARSENIC;22.99;12
6042;AIRPLANE ARTIST;27.99;1
6043;AIRPLANE ATLANTIS;25.99;2
6044;AIRPLANE ATTACKS;11.99;5
6045;AIRPLANE ATTRACTION;28.99;13
6046;AIRPLANE AUTUMN;9.99;11
6047;AIRPLANE BABY;24.99;14
6048;AIRPLANE BACKLASH;17.99;7
6049;AIRPLANE BADMAN;20.99;6
6050;AIRPLANE BAKED;25.99;5
6051;AIRPLANE BALLOON;22.99;12
6052;AIRPLANE BALLROOM;16.99;7
6053;AIRPLANE BANG;12.99;8
6054;AIRPLANE BANGER;10.99;12
6055;AIRPLANE BARBARELLA;11.99;13
6056;AIRPLANE BAREFOOT;12.99;11
6057;AIRPLANE BASIC;12.99;6
6058;AIRPLANE BEACH;22.99;10
6059;AIRPLANE BEAR;19.99;4
6060;AIRPLANE BEAST;17.99;11
6061;AIRPLANE BEAUTY;15.99;12
6062;AIRPLANE BED;11.99;3
6063;AIRPLANE BEDAZZLED;11.99;16
6064;AIRPLANE BEETHOVEN;24.99;15
6065;AIRPLANE BEHAVIOR;18.99;3
6066;AIRPLANE BENEATH;20.99;6
6067;AIRPLANE BERETS;17.99;13
6068;AIRPLANE BETRAYED;19.99;14
6069;AIRPLANE BEVERLY;27.99;11
6070;AIRPLANE BIKINI;26.99;7
6071;AIRPLANE BILKO;24.99;7
6072;AIRPLANE BILL;18.99;16
6073;AIRPLANE BINGO;13.99;6
6074;AIRPLANE BIRCH;11.99;12
6075;AIRPLANE BIRD;21.99;14
6076;AIRPLANE BIRDCAGE;9.99;13
6077;AIRPLANE BIRDS;29.99;12
6078;AIRPLANE BLACKOUT;18.99;15
6079;AIRPLANE BLADE;22.99;12
6080;AIRPLANE BLANKET;25.99;15
6081;AIRPLANE BLINDNESS;22.99;10
6082;AIRPLANE BLOOD;12.99;10
6083;AIRPLANE BLUES;16.99;14
6084;AIRPLANE BOILED;14.99;5
6085;AIRPLANE BONNIE;17.99;3
6086;AIRPLANE BOOGIE;25.99;13
6087;AIRPLANE BOONDOCK;25.99;3
6088;AIRPLANE BORN;24.99;4
6089;AIRPLANE BORROWERS;20.99;10
6090;AIRPLANE BOULEVARD;28.99;12
6091;AIRPLANE BOUND;12.99;14
6092;AIRPLANE BOWFINGER;28.99;16
6093;AIRPLANE BRANNIGAN;18.99;3
6094;AIRPLANE BRAVEHEART;16.99;5
6095;AIRPLANE BREAKFAST;10.99;6
6096;AIRPLANE BREAKING;29.99;8
6097;AIRPLANE BRIDE;9.99;5
6098;AIRPLANE BRIGHT;12.99;6
6099;AIRPLANE BRINGING;13.99;11
6100;AIRPLANE BROOKLYN;15.99;1
6101;AIRPLANE BROTHERHOOD;29.99;6
6102;AIRPLANE BUBBLE;22.99;1
6103;AIRPLANE BUCKET;10.99;10
6104;AIRPLANE BUGSY;17.99;13
6105;AIRPLANE BULL;18.99;6
6106;AIRPLANE BULWORTH;20.99;9
6107;AIRPLANE BUNCH;23.99;11
6108;AIRPLANE BUTCH;26.99;12
6109;AIRPLANE BUTTERFLY;29.99;8
6110;AIRPLANE CABIN;24.99;10
6111;AIRPLANE CADDYSHACK;11.99;7
6112;AIRPLANE CALENDAR;24.99;13
6113;AIRPLANE CALIFORNIA;27.99;16
6114;AIRPLANE CAMELOT;25.99;10
6115;AIRPLANE CAMPUS;17.99;12
6116;AIRPLANE CANDIDATE;16.99;3
